1500100794	苏觅云	女	文科二班	391	223
1500100832	蓟芷梦	女	文科四班	391	224
1500100027	路辰锟	男	文科四班	390	225
1500100594	凌运华	男	文科四班	390	226
1500100655	贺青易	女	文科六班	390	227
1500100801	巫听南	女	文科四班	390	228
1500100804	巴巧兰	女	文科四班	390	229
1500100173	连采波	女	文科六班	389	230
1500100449	濮从安	女	文科五班	389	231
1500100178	杜芷天	女	文科一班	388	232
1500100766	荀傲薇	女	文科一班	388	233
1500100909	符景天	男	文科二班	388	234
1500100986	左天曼	女	文科一班	388	235
1500100170	夏鸿畅	男	文科四班	387	236
1500100717	阴妙绿	女	文科六班	387	237
1500100459	阮依波	女	文科二班	386	238
1500100125	蒙涵衍	男	文科一班	385	239
1500100281	叶运凯	男	文科三班	385	240
1500100456	鄂运凯	男	文科一班	385	241
1500100521	籍德昌	男	文科三班	385	242
1500100290	鱼惜玉	女	文科四班	384	243
1500100833	赖香巧	女	文科三班	384	244
1500100121	张雪卉	女	文科一班	383	245
1500100255	国平安	女	文科六班	383	246
1500100395	张迎荷	女	文科六班	383	247
1500100040	纪映之	女	文科四班	382	248
1500100479	步天蓉	女	文科二班	382	249
1500100454	郁向秋	女	文科二班	381	250
1500100587	钭恨山	女	文科一班	381	251
1500100389	孔昊东	男	文科六班	380	252
1500100892	林幻莲	女	文科四班	380	253
1500100935	蓬昆琦	男	文科六班	380	254
1500100269	胡芷荷	女	文科四班	378	255
1500100272	蔡起运	男	文科四班	378	256
1500100818	谢德泽	男	文科六班	378	257
1500100899	计浩言	男	文科四班	378	258
1500100099	成曜文	男	文科五班	377	259
1500100385	潘忆之	女	文科一班	377	260
1500100981	经鹏涛	男	文科六班	377	261
1500100331	辛昂熙	男	文科二班	376	262
1500100798	蔡晨朗	男	文科三班	376	263
1500100139	左代萱	女	文科三班	375	264
1500100277	舒笑卉	女	文科四班	374	265
1500100564	戴怜南	女	文科六班	374	266
1500100720	艾振博	男	文科五班	374	267
1500100319	贾怀曼	女	文科四班	373	268
1500100668	侯从寒	女	文科一班	373	269
1500100520	路曜灿	男	文科四班	372	270
1500100765	郗景行	男	文科五班	372	271
1500100236	舄以山	女	文科二班	371	272
1500100999	钟绮晴	女	文科五班	371	273
1500100348	路若云	女	文科四班	370	274
1500100642	宗巧兰	女	文科四班	370	275
1500100785	何运恒	男	文科三班	370	276
1500100013	逯君昊	男	文科二班	369	277
1500100524	璩凡梦	女	文科四班	369	278
1500100499	陶千凡	女	文科二班	368	279
1500100769	幸映安	女	文科六班	368	280
1500100854	利敬曦	男	文科二班	366	281
1500100193	景寄文	女	文科四班	365	282
1500100535	简昆纶	男	文科二班	364	283
1500100928	戚昌盛	男	文科一班	364	284
1500100953	戈昌茂	男	文科五班	364	285
1500100367	丁昌茂	男	文科四班	363	286
1500100940	狄映安	女	文科二班	363	287
1500100036	阮旭炎	男	文科二班	362	288
1500100683	嵇念波	女	文科四班	362	289
1500100752	经山菡	女	文科三班	362	290
1500100883	叶海超	男	文科三班	362	291
1500100761	桓鸿祯	男	文科二班	361	292
1500100764	濮浩皛	男	文科二班	360	293
1500100902	丰昊明	男	文科六班	360	294
1500100016	潘访烟	女	文科一班	359	295
1500100502	靳天薇	女	文科四班	358	296
1500100664	桂芷卉	女	文科五班	358	297
1500100741	毛浩阔	男	文科六班	358	298
1500100835	柯晨朗	男	文科一班	358	299
1500100882	厍振强	男	文科五班	358	300
1500100886	康寄琴	女	文科三班	358	301
1500100110	牛晨朗	男	文科六班	357	302
1500100265	融寻桃	女	文科四班	357	303
1500100330	隆以旋	女	文科六班	357	304
1500100755	韦曦晨	男	文科六班	357	305
1500100924	凌智阳	男	文科五班	357	306
1500100166	车怀曼	女	文科四班	356	307
1500100350	罗易蓉	女	文科六班	356	308
1500100649	班鸿晖	男	文科三班	356	309
1500100037	顾向松	女	文科一班	355	310
1500100206	暴鹏池	男	文科六班	355	311
1500100450	仲彦昌	男	文科三班	355	312
1500100996	厉运凡	男	文科三班	355	313
1500100657	邴德昌	男	文科六班	354	314
1500100676	璩昂杰	男	文科五班	354	315
1500100825	丁震轩	男	文科二班	353	316
1500100946	秋海白	女	文科一班	353	317
1500100354	洪尔容	女	文科三班	351	318
1500100539	莫高朗	男	文科四班	351	319
1500100838	养惜梦	女	文科三班	351	320
1500100291	毋高朗	男	文科二班	349	321
1500100685	施昆颉	男	文科一班	349	322
1500100109	从振强	男	文科三班	348	323
1500100447	颜慕易	女	文科三班	348	324
1500100672	傅宣朗	男	文科二班	348	325
1500100916	范念薇	女	文科三班	348	326
1500100979	乐曜灿	男	文科六班	348	327
1500100593	景越泽	男	文科一班	347	328
1500100732	蓝碧萱	女	文科二班	347	329
1500100941	莘昆雄	男	文科六班	347	330
1500100260	庄惜芹	女	文科五班	345	331
1500100433	袁秋荷	女	文科五班	345	332
1500100622	蓬慕卉	女	文科五班	345	333
1500100866	鞠又琴	女	文科六班	345	334
1500100414	杨迎丝	女	文科三班	344	335
1500100024	湛慕卉	女	文科二班	343	336
1500100609	舒绮晴	女	文科二班	343	337
1500100050	方小蕾	女	文科五班	342	338
1500100079	曾辰宇	男	文科六班	341	339
1500100143	匡德明	男	文科五班	340	340
1500100351	任海昌	男	文科五班	340	341
1500100417	沃运升	男	文科三班	340	342
1500100960	乔旭尧	男	文科三班	340	343
1500100843	管鸿达	男	文科五班	339	344
1500100329	秦又绿	女	文科四班	338	345
1500100646	窦海阳	男	文科一班	338	346
1500100352	戚碧春	女	文科五班	337	347
1500100800	终飞昂	男	文科三班	337	348
1500100095	尹宛秋	女	文科三班	336	349
1500100509	柏又槐	女	文科一班	336	350
1500100738	贾昂雄	男	文科三班	336	351
1500100957	杜易云	女	文科一班	335	352
1500100299	祝涵阳	女	文科四班	333	353
1500100662	仰景明	男	文科六班	333	354
1500100753	党景明	男	文科六班	333	355
1500100780	曹夜南	女	文科三班	333	356
1500100604	纪瀚昂	男	文科五班	332	357
1500100328	花平卉	女	文科三班	331	358
1500100858	谈泽洋	男	文科三班	331	359
1500100259	关凡梦	女	文科六班	330	360
1500100326	居涵蓄	男	文科四班	330	361
1500100339	终胤运	男	文科一班	329	362
1500100525	辛宣朗	男	文科四班	329	363
1500100091	蔺水风	女	文科一班	328	364
1500100154	容昊然	男	文科五班	328	365
1500100292	易语梦	女	文科五班	328	366
1500100666	贲初夏	女	文科五班	328	367
1500100536	栾昊苍	男	文科一班	327	368
1500100227	宗振凯	男	文科二班	326	369
1500100309	乜惜玉	女	文科二班	325	370
1500100451	郎海荣	男	文科五班	325	371
1500100400	符寄风	女	文科二班	324	372
1500100522	干高旻	男	文科五班	324	373
1500100966	庞昆雄	男	文科三班	324	374
1500100313	席运发	男	文科六班	323	375
1500100342	米昊明	男	文科一班	323	376
1500100951	平彭泽	男	文科一班	323	377
1500100238	隗鸿志	男	文科五班	322	378
1500100152	衡从安	女	文科五班	321	379
1500100694	訾海瑶	女	文科五班	320	380
1500100968	谭晗日	男	文科五班	320	381
1500100223	殷醉波	女	文科二班	319	382
1500100398	危小玉	女	文科三班	319	383
1500100458	邵凡白	女	文科一班	319	384
1500100777	易新曦	男	文科五班	319	385
1500100345	廖昆纶	男	文科六班	318	386
1500100868	勾书雁	女	文科二班	318	387
1500100085	彭旭东	男	文科二班	317	388
1500100624	乜昊苍	男	文科六班	317	389
1500100703	勾翠彤	女	文科五班	317	390
1500100867	禹静枫	女	文科一班	317	391
1500100880	张旭鹏	男	文科四班	317	392
1500100969	毛昆鹏	男	文科三班	316	393
1500100090	富寄风	女	文科五班	315	394
1500100244	劳若枫	女	文科三班	314	395
1500100774	农星泽	男	文科六班	314	396
1500100829	尤香薇	女	文科六班	314	397
1500100195	凌昆锐	男	文科六班	312	398
1500100391	莫寄琴	女	文科五班	312	399
1500100399	鱼山菡	女	文科六班	310	400
1500100602	殳昌黎	男	文科一班	310	401
1500100618	夏夜山	女	文科六班	309	402
1500100860	廉乐双	女	文科三班	309	403
1500100887	都若山	女	文科六班	309	404
1500100132	曾安寒	女	文科五班	308	405
1500100432	巫旭炎	男	文科五班	306	406
1500100674	薄智刚	男	文科三班	305	407
1500100404	储痴安	女	文科三班	304	408
1500100782	罗静珊	女	文科六班	303	409
1500100859	麻涵亮	男	文科五班	303	410
1500100577	曹辰阳	男	文科四班	302	411
1500100069	束采波	女	文科一班	301	412
1500100239	余向南	女	文科四班	301	413
1500100387	虞昊磊	男	文科四班	301	414
1500100812	慕易绿	女	文科五班	301	415
1500100370	翟笑天	女	文科一班	300	416
1500100436	戎运凡	男	文科五班	300	417
1500100222	赵嘉澍	男	文科六班	299	418
1500100042	麻旭尧	男	文科四班	298	419
1500100297	燕运良	男	文科四班	297	420
1500100857	虞语海	女	文科五班	296	421
1500100044	田天风	女	文科二班	295	422
1500100514	乐震博	男	文科五班	295	423
1500100788	冯鸿朗	男	文科二班	295	424
1500100144	通冰夏	女	文科六班	294	425
1500100229	逯冬萱	女	文科三班	294	426
1500100496	高寄琴	女	文科四班	294	427
1500100815	牧晋鹏	男	文科六班	294	428
1500100475	窦南莲	女	文科四班	293	429
1500100557	相浩皛	男	文科四班	293	430
1500100713	栾梦竹	女	文科四班	293	431
1500100933	向曜瑞	男	文科二班	293	432
1500100681	步昌翰	男	文科三班	292	433
1500100232	石寄琴	女	文科一班	291	434
1500100554	饶天蓉	女	文科二班	291	435
1500100612	简念瑶	女	文科六班	291	436
1500100314	符南莲	女	文科一班	290	437
1500100523	白静枫	女	文科六班	289	438
1500100767	那昊磊	男	文科五班	289	439
1500100533	隆梦秋	女	文科二班	288	440
1500100615	乐高朗	男	文科四班	288	441
1500100956	臧恨桃	女	文科二班	288	442
1500100809	梁震博	男	文科二班	287	443
1500100671	盛智阳	男	文科四班	286	444
1500100082	凌思菱	女	文科一班	283	445
1500100625	钱高旻	男	文科三班	281	446
1500100512	董思真	女	文科六班	280	447
1500100490	查白翠	女	文科六班	278	448
1500100698	傅曜栋	男	文科六班	277	449
1500100207	卜幼南	女	文科二班	275	450
1500100177	樊若翠	女	文科五班	273	451
1500100460	邬白容	女	文科五班	273	452
1500100250	敖景明	男	文科五班	272	453
1500100294	聂冰绿	女	文科六班	271	454
1500100908	那光济	男	文科二班	271	455
1500100457	那鸿羲	男	文科四班	270	456
1500100702	冉瀚文	男	文科二班	270	457
1500100744	池若松	女	文科一班	269	458
1500100202	干曜瑞	男	文科三班	268	459
1500100468	司凡雁	女	文科六班	268	460
1500100757	步宛丝	女	文科六班	267	461
1500100392	童景行	男	文科二班	264	462
1500100412	魏浩慨	男	文科二班	264	463
1500100978	郜昆卉	男	文科五班	263	464
1500100022	薄运珧	男	文科四班	261	465
1500100971	郝曼凡	女	文科五班	259	466
1500100740	舒金鹏	男	文科四班	256	467
1500100467	廖谷芹	女	文科六班	255	468
1500100793	庾向南	女	文科二班	254	469
1500100890	郁昊苍	男	文科二班	254	470
1500100105	寿白亦	女	文科五班	252	471
1500100532	伍盼曼	女	文科三班	251	472
1500100699	吕白风	女	文科二班	251	473
1500100315	慕绮彤	女	文科一班	250	474
1500100047	秋旭尧	男	文科六班	247	475
1500100201	骆鸿卓	男	文科六班	247	476
1500100653	金浩歌	男	文科五班	247	477
1500100025	翁飞昂	男	文科四班	246	478
1500100471	钟冰真	女	文科三班	246	479
1500100816	王瀚钰	男	文科六班	246	480
1500100985	申飞珍	女	文科一班	243	481
1500100062	空芷荷	女	文科二班	241	482
1500100626	卜丹蝶	女	文科二班	240	483
1500100749	祝怀梦	女	文科五班	240	484
1500100067	广浦泽	男	文科五班	238	485
1500100775	明映雁	女	文科二班	237	486
1500100811	成新巧	女	文科六班	237	487
1500100055	卫鸿熙	男	文科一班	236	488
1500100176	施元容	女	文科六班	234	489
1500100529	舄思萱	女	文科三班	234	490
1500100656	濮曜文	男	文科三班	233	491
1500100920	封景逸	男	文科六班	232	492
1500100101	计又琴	女	文科一班	227	493
1500100380	查昆峰	男	文科四班	227	494
1500100318	昝鸿振	男	文科六班	223	495
1500100863	曹念蕾	女	文科一班	220	496
1500100571	向星泽	男	文科六班	219	497
1500100182	仲秋巧	女	文科五班	218	498
1500100231	桂痴安	女	文科三班	218	499
1500100678	闻涵菱	女	文科五班	218	500
1500100988	余鸿云	男	文科六班	216	501
1500100965	尤昊伟	男	文科二班	215	502
1500100659	祁昊天	男	文科二班	214	503
1500100249	扈振翱	男	文科三班	212	504
1500100031	麻智刚	男	文科六班	209	505
1500100063	申半双	女	文科四班	205	506
1500100138	栾鸿信	男	文科二班	203	507
1500100709	俞昂杰	男	文科一班	198	508
1500100568	陆昂然	男	文科三班	196	509
1500100758	阴昌翰	男	文科三班	188	510
1500100153	孔涵蕾	女	文科四班	187	511
1500100032	雍静枫	女	文科二班	184	512
1500100248	盛学智	男	文科二班	182	513
1500100361	童以山	女	文科五班	181	514
1500100814	茹谷槐	女	文科三班	180	515
1500100127	罗芷卉	女	文科二班	176	516
1500100276	庾运鹏	男	文科一班	176	517
1500100420	陈瀚昂	男	文科三班	170	518
1500100383	那运浩	男	文科五班	169	519
1500100585	穆海超	男	文科一班	162	520
1500100589	全春冬	女	文科六班	155	521
1500100891	国元冬	女	文科六班	147	522
